Unnamed: 0.1,Unnamed: 0,User,CARD INDEX,Card Brand,Card Type,Card Number,Expires,CVV,Has Chip,Cards Issued,Credit Limit,Acct Open Date,Year PIN last Changed,Card on Dark Web,Card Category,Rating
3762,3762,1226,0,Mastercard,Debit,5.40744E+15,Jan-24,334,YES,1,"$19,132 ",Dec-07,2014,No,Mastercard Platinum,1
3763,3763,1227,0,Visa,Debit,4.94814E+15,Oct-19,49,YES,1,"$31,535 ",Jul-17,2017,No,Visa Platinum,0.017345881
3764,3764,1227,1,Mastercard,Debit,5.62999E+15,Jan-18,537,YES,1,"$51,951 ",Feb-17,2017,No,Mastercard Gold,0
3765,3765,1227,2,Visa,Credit,4.32392E+15,Sep-20,171,YES,1,"$23,400 ",Nov-07,2008,No,Visa Classic,0.360116437
3766,3766,1227,3,Mastercard,Debit,5.00227E+15,Aug-20,143,YES,2,"$4,130 ",Dec-04,2015,No,Mastercard Platinum,0.044979663
3767,3767,1227,4,Mastercard,Credit,5.4584E+15,Oct-11,347,YES,1,"$11,500 ",Jul-06,2010,No,Mastercard Gold,0
3768,3768,1228,0,Visa,Credit,4.64273E+15,Sep-20,661,YES,2,"$22,100 ",Sep-18,2018,No,Visa Gold,0
3769,3769,1228,1,Mastercard,Debit,5.51176E+15,Nov-10,644,YES,1,"$34,722 ",Nov-04,2010,No,Mastercard Platinum,0.036244282
3770,3770,1228,2,Visa,Debit,4.69529E+15,Dec-11,601,YES,1,"$21,885 ",Jun-11,2011,No,Visa Classic,0.018576068
3771,3771,1228,3,Mastercard,Debit,5.50558E+15,Jul-20,828,YES,2,"$39,870 ",Dec-02,2003,No,Mastercard Standard,0.764062991
3772,3772,1229,0,Visa,Credit,4.46455E+15,Jul-21,2,YES,2,"$5,900 ",Nov-17,2017,No,Visa Classic,0
3773,3773,1230,0,Mastercard,Debit (Prepaid),5.64068E+15,Mar-23,57,YES,2,$70 ,Jun-09,2009,No,Mastercard Standard,0
3774,3774,1231,0,Mastercard,Debit,5.86396E+15,Mar-23,881,YES,2,"$66,930 ",Mar-12,2012,No,Mastercard Gold,0
3775,3775,1231,1,Mastercard,Debit,5.79552E+15,May-20,134,YES,2,"$72,274 ",Jan-18,2018,No,Mastercard Platinum,0.076792581
3776,3776,1231,2,Mastercard,Debit,5.04314E+15,Sep-20,288,YES,2,"$130,971 ",May-02,2010,No,Mastercard Platinum,0.076792581
3777,3777,1231,3,Visa,Debit,4.31397E+15,Nov-24,601,YES,1,"$52,717 ",Feb-20,2020,No,Visa Classic,0.77782176
3778,3778,1231,4,Visa,Credit,4.58242E+15,Dec-21,935,NO,1,"$25,500 ",Jun-10,2012,No,Visa Classic,0.77782176
3779,3779,1231,5,Visa,Debit,4.0815E+15,Oct-17,60,YES,2,"$42,541 ",Nov-08,2012,No,Visa Platinum,0.144820176
3780,3780,1232,0,Mastercard,Debit,5.68322E+15,Apr-22,563,NO,1,"$5,456 ",Feb-20,2020,No,Mastercard Standard,0
3781,3781,1232,1,Visa,Debit,4.18375E+15,Apr-14,371,NO,1,"$12,606 ",Nov-13,2013,No,Visa Classic,0
3782,3782,1233,0,Mastercard,Debit,5.76192E+15,Aug-20,174,YES,2,"$20,174 ",Jul-11,2011,No,Mastercard Platinum,1
3783,3783,1234,0,Mastercard,Debit,5.40667E+15,Jan-23,826,YES,1,"$20,090 ",Dec-10,2011,No,Mastercard Standard,0.556802721
3784,3784,1234,1,Visa,Debit,4.84035E+15,Mar-21,40,YES,1,"$11,906 ",Feb-06,2009,No,Visa Gold,0
3785,3785,1234,2,Mastercard,Debit,5.96772E+15,Jan-22,556,YES,1,"$27,888 ",Jun-17,2017,No,Mastercard Gold,0
3786,3786,1234,3,Mastercard,Debit,5.37102E+15,Apr-24,192,YES,1,"$24,132 ",Dec-98,2008,No,Mastercard Gold,0
3787,3787,1235,0,Mastercard,Debit,5.10933E+15,Dec-23,947,YES,2,"$13,461 ",Jun-06,2010,No,Mastercard Gold,0
3788,3788,1236,0,Amex,Credit,3.02982E+14,Aug-09,303,NO,1,"$9,900 ",Nov-07,2009,No,Amex Gold,0
3789,3789,1236,1,Mastercard,Debit,5.67502E+15,Nov-09,920,YES,2,"$4,252 ",Apr-94,2019,No,Mastercard Standard,0.001657484
3790,3790,1236,2,Visa,Credit,4.29941E+15,Dec-20,725,YES,2,"$9,800 ",May-09,2011,No,Visa Platinum,0.647025866
3791,3791,1236,3,Mastercard,Debit,5.60519E+15,Jul-19,357,YES,2,"$16,732 ",Jul-19,2019,No,Mastercard Gold,0
3792,3792,1236,4,Visa,Debit,4.56489E+15,Jan-23,17,YES,1,"$13,609 ",Feb-20,2020,No,Visa Platinum,0.647025866
3793,3793,1236,5,Mastercard,Debit,5.56561E+15,May-13,576,YES,2,"$17,804 ",Dec-09,2009,No,Mastercard Standard,0.001657484
3794,3794,1237,0,Visa,Credit,4.34837E+15,May-23,727,YES,2,"$6,200 ",Jul-09,2010,No,Visa Gold,0
3795,3795,1237,1,Visa,Debit,4.65121E+15,Apr-23,125,YES,1,"$30,891 ",Jan-04,2011,No,Visa Classic,0.061654985
3796,3796,1237,2,Mastercard,Debit,5.34856E+15,Jan-24,732,YES,1,"$31,873 ",Apr-17,2017,No,Mastercard Platinum,0.157193635
3797,3797,1237,3,Amex,Credit,3.25343E+14,Jul-24,179,YES,2,"$15,600 ",May-10,2019,No,Amex Gold,0
3798,3798,1238,0,Mastercard,Debit (Prepaid),5.00844E+15,Dec-22,26,YES,1,$110 ,Jul-09,2012,No,Mastercard Platinum,0.285606061
3799,3799,1238,1,Visa,Debit,4.42229E+15,May-24,81,YES,2,"$17,405 ",Mar-03,2003,No,Visa Platinum,0.624035813
3800,3800,1238,2,Visa,Debit (Prepaid),4.24962E+15,Dec-22,435,YES,2,$58 ,Jan-20,2020,No,Visa Classic,0.002754821
3801,3801,1238,3,Mastercard,Credit,5.55692E+15,Oct-11,777,YES,1,"$9,200 ",Sep-07,2007,No,Mastercard Platinum,0.285606061
3802,3802,1239,0,Visa,Credit,4.09216E+15,Feb-20,223,YES,2,"$11,200 ",Feb-20,2020,No,Visa Classic,0
3803,3803,1240,0,Mastercard,Debit,5.1319E+15,Dec-18,352,YES,1,"$23,206 ",Sep-18,2018,No,Mastercard Standard,0.674940429
3804,3804,1240,1,Visa,Debit,4.77918E+15,Apr-20,0,YES,2,"$35,684 ",Aug-10,2012,No,Visa Platinum,0.316322478
3805,3805,1240,2,Mastercard,Debit (Prepaid),5.79292E+15,Nov-16,384,NO,1,$76 ,Nov-16,2016,No,Mastercard Gold,0
3806,3806,1240,3,Visa,Debit,4.52954E+15,Jul-23,124,YES,2,"$18,270 ",Jan-05,2011,No,Visa Platinum,0.316322478
3807,3807,1241,0,Mastercard,Debit,5.14242E+15,Dec-20,69,YES,2,"$6,588 ",May-07,2011,No,Mastercard Gold,0
3808,3808,1241,1,Amex,Credit,3.52314E+14,Mar-21,46,YES,2,"$12,200 ",Apr-11,2011,No,Amex Blue,0
3809,3809,1241,2,Visa,Debit,4.63638E+15,Sep-22,747,YES,1,"$23,083 ",Feb-20,2020,No,Visa Gold,0
3810,3810,1241,3,Mastercard,Debit,5.92379E+15,Feb-22,585,YES,1,"$21,497 ",Nov-09,2009,No,Mastercard Platinum,0.439794332
3811,3811,1242,0,Mastercard,Debit (Prepaid),5.82379E+15,Feb-21,850,YES,3,$29 ,Jun-06,2012,No,Mastercard Gold,0
3812,3812,1242,1,Mastercard,Debit,5.30023E+15,Jul-22,711,YES,2,"$20,165 ",Oct-10,2012,No,Mastercard Platinum,0.193120858
3813,3813,1242,2,Discover,Credit,6.23735E+15,May-22,959,YES,2,"$16,300 ",Nov-09,2011,No,,0
3814,3814,1242,3,Discover,Credit,6.375E+15,Mar-20,743,YES,1,"$11,100 ",Nov-09,2010,No,,0
3815,3815,1242,4,Visa,Credit,4.78095E+15,Aug-23,540,YES,2,"$7,700 ",Mar-14,2014,No,Visa Classic,0.244661828
3816,3816,1243,0,Mastercard,Credit,5.15007E+15,Jan-23,263,YES,2,"$6,000 ",Jul-04,2010,No,Mastercard Platinum,1
3817,3817,1244,0,Mastercard,Debit,5.56435E+15,Apr-23,547,YES,1,"$2,049 ",Feb-20,2020,No,Mastercard Platinum,0.169811321
3818,3818,1244,1,Amex,Credit,3.26339E+14,Dec-22,719,NO,1,"$7,600 ",Feb-20,2020,No,Amex Blue,0
3819,3819,1244,2,Mastercard,Debit,5.17212E+15,Jan-24,934,YES,1,"$14,670 ",Jan-20,2020,No,Mastercard Standard,0
3820,3820,1245,0,Mastercard,Credit,5.12473E+15,Jan-17,871,YES,2,"$11,600 ",Aug-14,2014,No,Mastercard Standard,0.54788296
3821,3821,1245,1,Visa,Debit,4.06645E+15,Apr-16,9,YES,1,"$14,960 ",Apr-15,2015,No,Visa Gold,0
3822,3822,1245,2,Mastercard,Credit,5.53455E+15,Sep-21,779,YES,2,"$9,600 ",Apr-06,2015,No,Mastercard Standard,0.54788296
3823,3823,1245,3,Mastercard,Debit,5.31653E+15,Oct-20,61,YES,2,"$17,367 ",Dec-07,2007,No,Mastercard Standard,0.54788296
3824,3824,1246,0,Mastercard,Debit,5.80991E+15,Apr-13,820,YES,1,"$21,358 ",Jun-06,2010,No,Mastercard Gold,0
3825,3825,1246,1,Visa,Credit,4.35483E+15,Sep-22,729,YES,1,"$16,900 ",Jul-07,2010,No,Visa Classic,0.436072905
3826,3826,1246,2,Mastercard,Credit,5.97426E+15,Sep-22,587,YES,2,"$8,500 ",Jul-04,2009,No,Mastercard Standard,0.09092757
3827,3827,1246,3,Visa,Debit,4.79378E+15,Apr-13,996,YES,1,"$28,431 ",Sep-08,2008,No,Visa Classic,0.436072905
3828,3828,1247,0,Mastercard,Debit,5.57188E+15,Jul-20,838,YES,2,$77 ,Feb-08,2016,No,Mastercard Gold,0
3829,3829,1247,1,Mastercard,Debit,5.82829E+15,Aug-24,192,YES,1,"$17,360 ",Jan-07,2010,No,Mastercard Platinum,0.399140336
3830,3830,1247,2,Mastercard,Debit,5.48067E+15,Sep-21,129,YES,2,"$4,055 ",Oct-09,2017,No,Mastercard Standard,0
3831,3831,1248,0,Mastercard,Debit,5.05244E+15,Sep-23,144,YES,2,"$14,216 ",Feb-03,2010,No,Mastercard Standard,0.105294616
3832,3832,1248,1,Visa,Debit,4.00966E+15,Dec-23,357,NO,2,"$19,037 ",Apr-03,2011,No,Visa Classic,0.231458883
3833,3833,1248,2,Mastercard,Debit,5.19533E+15,Jan-20,148,YES,1,"$16,028 ",Aug-07,2011,No,Mastercard Standard,0.105294616
3834,3834,1248,3,Discover,Credit,6.10649E+15,Aug-10,762,YES,1,"$14,200 ",Apr-05,2011,No,,0
3835,3835,1249,0,Visa,Debit,4.58782E+15,Jul-23,49,YES,1,"$12,640 ",Sep-06,2009,No,Visa Platinum,0.171348486
3836,3836,1249,1,Mastercard,Debit,5.54746E+15,Feb-20,116,YES,2,"$16,868 ",Mar-10,2010,No,Mastercard Standard,0.312168667
3837,3837,1249,2,Mastercard,Debit,5.74059E+15,Nov-22,40,YES,1,"$11,121 ",Feb-13,2013,No,Mastercard Standard,0.312168667
3838,3838,1249,3,Visa,Credit,4.37457E+15,Oct-20,674,YES,1,"$10,000 ",Oct-09,2010,No,Visa Platinum,0.171348486
3839,3839,1250,0,Visa,Debit (Prepaid),4.35601E+15,Jul-20,139,YES,2,$56 ,Apr-01,2011,No,Visa Classic,0.380503145
3840,3840,1250,1,Visa,Debit,4.43965E+15,Jan-21,327,YES,2,"$27,376 ",Mar-12,2012,No,Visa Classic,0.380503145
3841,3841,1250,2,Mastercard,Debit,5.14069E+15,Jul-19,960,YES,2,"$32,676 ",Dec-12,2012,No,Mastercard Standard,0.192090395
3842,3842,1250,3,Visa,Debit,4.09659E+15,Apr-21,856,NO,1,"$25,658 ",Jul-09,2009,No,Visa Classic,0.380503145
3843,3843,1250,4,Visa,Credit,4.7963E+15,May-18,852,NO,2,"$22,800 ",Aug-08,2011,No,Visa Platinum,0.116085705
3844,3844,1251,0,Mastercard,Credit,5.61092E+15,Jun-23,951,YES,2,"$10,700 ",Feb-20,2020,No,Mastercard Standard,0
3845,3845,1251,1,Visa,Credit,4.73377E+15,Feb-21,556,YES,2,"$5,100 ",Apr-15,2015,No,Visa Gold,0
3846,3846,1251,2,Visa,Credit,4.52044E+15,Jan-22,108,NO,1,"$7,200 ",Feb-20,2020,No,Visa Classic,0.00697612
3847,3847,1252,0,Visa,Debit,4.09874E+15,Mar-20,894,YES,1,"$16,740 ",Dec-09,2011,No,Visa Classic,0.173625255
3848,3848,1252,1,Visa,Debit,4.71176E+15,Feb-20,378,YES,1,"$13,841 ",Jan-20,2020,No,Visa Classic,0.173625255
3849,3849,1252,2,Visa,Debit,4.96992E+15,Dec-22,881,YES,1,"$15,638 ",Sep-12,2012,No,Visa Gold,0
3850,3850,1252,3,Amex,Credit,3.32512E+14,May-22,728,YES,1,"$11,400 ",Jun-07,2007,No,Amex Blue,0
3851,3851,1253,0,Mastercard,Debit,5.51178E+15,Sep-22,876,YES,1,"$12,501 ",Feb-14,2014,No,Mastercard Standard,0
3852,3852,1253,1,Mastercard,Debit (Prepaid),5.87287E+15,Jan-23,582,YES,1,$71 ,Aug-14,2014,No,Mastercard Platinum,0.507029614
3853,3853,1253,2,Mastercard,Debit,5.79417E+15,Jan-11,465,YES,2,"$11,164 ",Jun-09,2010,No,Mastercard Standard,0
3854,3854,1254,0,Visa,Debit,4.04891E+15,Sep-21,463,YES,2,"$8,365 ",Aug-09,2009,No,Visa Classic,0.235313553
3855,3855,1254,1,Visa,Debit,4.11048E+15,Dec-21,951,YES,2,"$17,104 ",May-09,2010,No,Visa Platinum,0.532082204
3856,3856,1254,2,Amex,Credit,3.38367E+14,Dec-13,279,YES,1,"$2,100 ",Feb-07,2009,No,Amex Platinum,0
3857,3857,1254,3,Mastercard,Debit,5.68383E+15,Apr-06,884,YES,1,"$13,634 ",Jan-05,2011,No,Mastercard Standard,0.055838234
3858,3858,1254,4,Mastercard,Debit (Prepaid),5.8031E+15,Sep-20,930,YES,1,$63 ,Apr-15,2015,No,Mastercard Standard,0.055838234
3859,3859,1254,5,Mastercard,Debit,5.86833E+15,Jan-23,32,YES,2,"$18,721 ",Jun-05,2009,No,Mastercard Standard,0.055838234
3860,3860,1255,0,Amex,Credit,3.50866E+14,Sep-23,265,YES,2,"$3,400 ",Jun-04,2008,No,Amex Blue,0
3861,3861,1256,0,Mastercard,Debit,5.72962E+15,Nov-21,320,NO,1,"$6,824 ",Feb-20,2020,No,Mastercard Platinum,1
3862,3862,1257,0,Visa,Credit,4.62021E+15,Oct-22,406,YES,1,"$20,700 ",Feb-20,2020,No,Visa Classic,0
3863,3863,1258,0,Visa,Credit,4.68329E+15,May-18,517,NO,1,"$6,200 ",May-05,2013,No,Visa Gold,0
3864,3864,1258,1,Visa,Debit (Prepaid),4.76666E+15,Apr-21,545,YES,2,$31 ,Feb-00,2014,No,Visa Platinum,0.467222111
3865,3865,1258,2,Visa,Credit,4.27471E+15,Aug-21,743,YES,1,"$1,000 ",Nov-03,2009,No,Visa Classic,0.211784075
3866,3866,1258,3,Visa,Debit (Prepaid),4.22616E+15,Oct-23,756,YES,2,$77 ,May-04,2007,No,Visa Classic,0.211784075
3867,3867,1259,0,Mastercard,Debit (Prepaid),5.11956E+15,Jun-23,883,YES,2,$31 ,Jan-20,2020,No,Mastercard Standard,0
3868,3868,1259,1,Visa,Debit,4.91345E+15,Jun-20,688,YES,1,$318 ,Jan-20,2020,No,Visa Classic,0
3869,3869,1260,0,Visa,Debit,4.94657E+15,Apr-23,686,NO,1,"$20,709 ",Feb-20,2020,No,Visa Gold,0
3870,3870,1260,1,Mastercard,Debit,5.33208E+15,Oct-22,561,YES,2,"$20,230 ",Apr-07,2010,No,Mastercard Standard,0
3871,3871,1260,2,Mastercard,Debit,5.29924E+15,Oct-23,876,YES,2,"$14,749 ",Apr-12,2012,No,Mastercard Platinum,0.002278943
3872,3872,1261,0,Mastercard,Debit,5.85507E+15,Sep-22,238,YES,3,"$9,171 ",Feb-99,2005,No,Mastercard Gold,0
3873,3873,1261,1,Amex,Credit,3.25451E+14,May-18,496,YES,2,"$17,400 ",Dec-13,2013,No,Amex Blue,0
3874,3874,1262,0,Mastercard,Debit,5.82139E+15,Oct-23,652,NO,2,"$14,475 ",Jun-07,2009,No,Mastercard Standard,0
3875,3875,1263,0,Mastercard,Debit,5.2304E+15,Dec-20,954,YES,2,"$15,967 ",Feb-07,2009,No,Mastercard Standard,0.145156889
3876,3876,1263,1,Visa,Debit,4.90155E+15,Aug-24,325,YES,1,"$12,250 ",Mar-19,2019,No,Visa Classic,0.526766712
3877,3877,1263,2,Visa,Debit (Prepaid),4.84186E+15,Apr-24,875,YES,2,$63 ,Nov-09,2009,No,Visa Classic,0.526766712
3878,3878,1263,3,Mastercard,Debit (Prepaid),5.93801E+15,Aug-23,234,YES,2,$66 ,Apr-07,2010,No,Mastercard Standard,0.145156889
3879,3879,1263,4,Visa,Credit,4.71939E+15,Sep-22,503,YES,1,"$8,500 ",May-08,2014,No,Visa Classic,0.526766712
3880,3880,1264,0,Mastercard,Debit (Prepaid),5.78414E+15,Jan-24,653,NO,1,$65 ,Jul-12,2012,No,Mastercard Gold,0
3881,3881,1264,1,Discover,Credit,6.83923E+15,Feb-20,968,YES,2,"$16,100 ",Feb-20,2020,No,,0
3882,3882,1264,2,Mastercard,Debit,5.83707E+15,Dec-20,507,YES,1,"$3,313 ",Jan-20,2020,No,Mastercard Platinum,0.979373201
3883,3883,1265,0,Visa,Credit,4.94578E+15,Jan-20,709,YES,1,"$10,400 ",Jan-20,2020,No,Visa Gold,0
3884,3884,1265,1,Mastercard,Debit,5.84887E+15,Jun-21,553,NO,2,"$2,117 ",Feb-20,2020,No,Mastercard Standard,0.371794872
3885,3885,1265,2,Visa,Debit,4.80897E+15,Feb-20,997,YES,1,"$11,265 ",Jan-20,2020,No,Visa Classic,0.365384615
3886,3886,1265,3,Mastercard,Debit,5.71819E+15,Feb-21,385,YES,3,"$5,618 ",Jan-20,2020,No,Mastercard Gold,0
3887,3887,1266,0,Amex,Credit,3.76535E+14,Jun-22,382,YES,2,"$20,800 ",Oct-10,2013,No,Amex Gold,0
3888,3888,1266,1,Amex,Credit,3.3538E+14,Nov-20,42,YES,3,"$11,700 ",Feb-20,2020,No,Amex Gold,0
3889,3889,1266,2,Visa,Debit,4.57312E+15,Jun-22,178,YES,1,"$33,028 ",Jan-20,2020,No,Visa Classic,0.053216213
3890,3890,1266,3,Visa,Debit,4.70389E+15,Apr-24,233,YES,1,"$19,830 ",Dec-13,2013,No,Visa Gold,0
3891,3891,1266,4,Mastercard,Debit,5.66375E+15,Feb-19,176,YES,1,"$22,482 ",Jul-15,2015,No,Mastercard Platinum,0.309922401
3892,3892,1266,5,Visa,Credit,4.0189E+15,Aug-23,755,YES,1,"$22,400 ",Oct-02,2010,No,Visa Classic,0.053216213
3893,3893,1266,6,Visa,Debit (Prepaid),4.85029E+15,Oct-24,123,YES,1,$62 ,May-10,2012,No,Visa Gold,0
3894,3894,1267,0,Mastercard,Debit,5.50611E+15,Jan-08,72,YES,2,"$27,723 ",Jul-07,2010,No,Mastercard Platinum,0.017519372
3895,3895,1267,1,Mastercard,Credit,5.54283E+15,Mar-23,210,NO,1,"$31,800 ",Aug-08,2012,No,Mastercard Platinum,0.017519372
3896,3896,1267,2,Mastercard,Debit,5.38368E+15,Mar-18,931,YES,1,"$16,028 ",Feb-09,2009,No,Mastercard Gold,0
3897,3897,1267,3,Mastercard,Debit,5.08576E+15,Jan-21,35,YES,2,"$25,411 ",Jul-02,2013,No,Mastercard Gold,0
3898,3898,1268,0,Visa,Debit,4.93972E+15,Oct-23,395,NO,1,"$11,912 ",Jan-14,2014,No,Visa Classic,0.086496577
3899,3899,1268,1,Mastercard,Debit,5.17454E+15,Dec-24,473,YES,2,"$13,064 ",Sep-17,2017,No,Mastercard Standard,0
3900,3900,1268,2,Mastercard,Debit,5.69399E+15,Oct-16,390,YES,2,"$8,912 ",Oct-15,2015,No,Mastercard Platinum,0.711885501
3901,3901,1269,0,Mastercard,Debit,5.60958E+15,Jan-20,292,YES,2,"$15,962 ",Feb-08,2013,No,Mastercard Standard,0
3902,3902,1270,0,Visa,Credit,4.04825E+15,Nov-20,440,YES,1,"$18,200 ",Feb-05,2014,No,Visa Platinum,0.11608444
3903,3903,1270,1,Mastercard,Debit,5.11984E+15,Aug-16,162,YES,2,"$3,450 ",Jul-06,2014,No,Mastercard Standard,0.437440147
3904,3904,1270,2,Visa,Debit,4.69865E+15,May-21,88,YES,1,"$3,450 ",Sep-08,2016,No,Visa Classic,0.134113336
3905,3905,1270,3,Mastercard,Debit,5.63114E+15,Nov-23,370,YES,1,"$39,598 ",Dec-99,2006,No,Mastercard Standard,0.437440147
3906,3906,1271,0,Mastercard,Debit,5.04143E+15,Jan-22,748,YES,1,"$36,502 ",Feb-16,2016,No,Mastercard Standard,0.156864781
3907,3907,1271,1,Visa,Credit,4.75792E+15,Oct-23,921,YES,1,"$14,900 ",May-06,2014,No,Visa Gold,0
3908,3908,1271,2,Mastercard,Credit,5.87167E+15,Sep-20,698,YES,1,"$11,800 ",Oct-12,2012,No,Mastercard Platinum,0.178172852
3909,3909,1271,3,Amex,Credit,3.33081E+14,Jun-24,480,YES,1,"$14,000 ",Feb-10,2012,No,Amex Gold,0
3910,3910,1271,4,Visa,Credit,4.8974E+15,May-22,951,YES,2,"$16,000 ",Aug-08,2009,No,Visa Platinum,0.358370101
3911,3911,1272,0,Mastercard,Debit,5.07516E+15,Oct-22,30,YES,2,"$32,557 ",Mar-08,2008,No,Mastercard Standard,0
3912,3912,1272,1,Mastercard,Debit,5.47144E+15,Feb-21,537,NO,1,"$21,820 ",Dec-11,2011,No,Mastercard Standard,0
3913,3913,1272,2,Mastercard,Debit,5.72806E+15,Jun-24,992,YES,2,"$14,448 ",Sep-05,2011,No,Mastercard Standard,0
3914,3914,1273,0,Mastercard,Debit,5.11299E+15,Aug-22,62,YES,2,"$19,038 ",Oct-08,2010,No,Mastercard Standard,0
3915,3915,1273,1,Mastercard,Debit,5.42297E+15,Mar-12,803,YES,1,"$23,632 ",Jun-07,2009,No,Mastercard Standard,0
3916,3916,1274,0,Mastercard,Debit,5.11591E+15,Dec-22,219,YES,2,"$18,627 ",Jun-04,2010,No,Mastercard Standard,0
3917,3917,1275,0,Mastercard,Debit (Prepaid),5.02709E+15,Aug-21,52,YES,1,$86 ,Jun-19,2019,No,Mastercard Standard,0.274610074
3918,3918,1275,1,Visa,Debit,4.94057E+15,Dec-14,702,YES,1,"$18,944 ",Nov-14,2014,No,Visa Gold,0
3919,3919,1275,2,Visa,Debit,4.27646E+15,Aug-22,264,YES,1,"$20,962 ",Jan-05,2011,No,Visa Gold,0
3920,3920,1275,3,Mastercard,Debit (Prepaid),5.27131E+15,Feb-16,888,YES,1,$86 ,Jun-04,2006,No,Mastercard Platinum,0.016415239
3921,3921,1276,0,Amex,Credit,3.60425E+14,Oct-21,352,NO,2,"$6,000 ",Dec-15,2015,No,Amex Blue,0
3922,3922,1277,0,Amex,Credit,3.64279E+14,Feb-20,191,YES,1,"$12,500 ",Jun-16,2016,No,Amex Platinum,0
3923,3923,1278,0,Amex,Credit,3.64647E+14,Apr-20,223,YES,1,"$17,200 ",Oct-15,2015,No,Amex Blue,0
3924,3924,1278,1,Mastercard,Debit,5.01258E+15,Jan-15,411,YES,1,"$31,163 ",Mar-14,2014,No,Mastercard Platinum,0.072306969
3925,3925,1278,2,Mastercard,Debit (Prepaid),5.3172E+15,May-24,412,YES,1,$59 ,Jun-13,2013,No,Mastercard Platinum,0.072306969
3926,3926,1278,3,Mastercard,Credit,5.75708E+15,Jun-24,544,NO,1,"$13,500 ",Apr-05,2009,No,Mastercard Standard,0.62193401
3927,3927,1279,0,Visa,Credit,4.29753E+15,May-22,49,YES,2,"$8,900 ",May-09,2010,No,Visa Platinum,0.29947039
3928,3928,1279,1,Mastercard,Credit,5.4544E+15,Dec-24,360,YES,1,"$2,900 ",Jul-07,2012,No,Mastercard Standard,0
3929,3929,1279,2,Mastercard,Debit (Prepaid),5.40364E+15,Apr-20,283,YES,2,$89 ,Feb-09,2009,No,Mastercard Platinum,0.197014925
3930,3930,1280,0,Visa,Credit,4.57824E+15,Sep-23,285,YES,2,"$5,200 ",Oct-08,2009,No,Visa Classic,0
3931,3931,1281,0,Mastercard,Debit,5.75501E+15,Apr-22,497,YES,2,"$6,090 ",Nov-09,2011,No,Mastercard Standard,0
3932,3932,1282,0,Visa,Debit,4.17764E+15,Nov-20,393,YES,1,"$31,072 ",Jan-14,2014,No,Visa Classic,0.001395534
3933,3933,1282,1,Amex,Credit,3.26436E+14,Jun-23,879,YES,2,"$11,200 ",Feb-20,2020,No,Amex Blue,0
3934,3934,1282,2,Mastercard,Debit (Prepaid),5.79988E+15,Feb-20,466,YES,1,$38 ,Feb-20,2020,No,Mastercard Standard,0
3935,3935,1283,0,Mastercard,Debit,5.47944E+15,Nov-10,248,YES,2,"$10,670 ",Jan-05,2009,No,Mastercard Platinum,0.409314503
3936,3936,1283,1,Visa,Credit,4.50323E+15,Feb-24,728,YES,2,"$5,900 ",Oct-06,2014,No,Visa Classic,0.162646779
3937,3937,1283,2,Amex,Credit,3.54026E+14,Sep-17,67,YES,2,"$7,600 ",Sep-17,2017,No,Amex Gold,0
3938,3938,1283,3,Mastercard,Debit (Prepaid),5.11797E+15,May-22,969,YES,1,$95 ,Oct-19,2019,No,Mastercard Standard,0.00745795
3939,3939,1283,4,Visa,Credit,4.90983E+15,Apr-23,264,NO,1,"$5,100 ",Mar-06,2006,No,Visa Classic,0.162646779
3940,3940,1283,5,Visa,Debit,4.70812E+15,Dec-20,26,YES,1,"$1,753 ",Sep-06,2012,No,Visa Gold,0
3941,3941,1283,6,Visa,Debit,4.88755E+15,Mar-24,281,YES,2,"$8,427 ",Jan-06,2014,No,Visa Platinum,0.420580768
3942,3942,1284,0,Visa,Debit,4.65322E+15,Sep-14,624,YES,1,"$27,006 ",Dec-07,2007,No,Visa Classic,0.206667201
3943,3943,1284,1,Mastercard,Debit,5.4542E+15,Aug-23,161,YES,1,"$34,348 ",May-09,2010,No,Mastercard Standard,0.158346021
3944,3944,1284,2,Mastercard,Debit,5.27888E+15,Dec-08,948,YES,1,"$25,659 ",Nov-08,2011,No,Mastercard Standard,0.158346021
3945,3945,1284,3,Visa,Credit,4.84465E+15,Aug-20,174,YES,2,"$14,500 ",Mar-10,2010,No,Visa Platinum,0.415417902
3946,3946,1284,4,Visa,Credit,4.34399E+15,Sep-24,81,YES,1,"$16,400 ",Nov-08,2008,No,Visa Gold,0
3947,3947,1285,0,Visa,Debit,4.16685E+15,Sep-20,285,YES,2,"$9,418 ",Jul-07,2007,No,Visa Classic,0
3948,3948,1285,1,Mastercard,Debit,5.0212E+15,Jul-00,818,YES,1,"$20,677 ",Feb-00,2011,No,Mastercard Standard,0
3949,3949,1286,0,Mastercard,Debit,5.40792E+15,Aug-21,69,YES,1,"$21,900 ",Nov-08,2011,No,Mastercard Gold,0
3950,3950,1286,1,Amex,Credit,3.38642E+14,Aug-24,678,NO,2,"$13,100 ",Sep-09,2009,No,Amex Platinum,0
3951,3951,1287,0,Visa,Credit,4.27401E+15,Jun-22,289,YES,2,"$25,400 ",Jun-09,2012,No,Visa Classic,0
3952,3952,1287,1,Mastercard,Debit,5.09275E+15,Feb-11,356,YES,2,"$21,177 ",Aug-06,2007,No,Mastercard Gold,0
3953,3953,1288,0,Mastercard,Credit,5.12147E+15,Jun-22,529,YES,1,"$20,700 ",Feb-20,2020,No,Mastercard Gold,0
